name,type,ntype,z,specjd,maxjd,peakmag,peakfilt,instrument
ZTF19abbthwy, IIb,IIb-noH,0.025,2458666.5,2458671.65,18.6697,r,P60
ZTF19abbthwy, IIb,IIb-noH,0.025,2458666.5,2458671.65,18.6697,r,P60
ZTF19abbxykm, II,IIP,0.047,2458669.5,2458690.91,17.8816,g,P60
ZTF19abbxykm, II,IIP,0.047,2458711.5,2458690.91,17.8816,g,P60
ZTF19aacnxvc, II,IIP,0.0176,2458665.5,2458510.58,18.5525,g,P60
ZTF19abbwfgp, IIP,IIP,0.02592,2458662.5,2458672.77,17.163,g,P60
ZTF19abbwfgp, IIP,IIP,0.02592,2458666.5,2458672.77,17.163,g,P60
ZTF19abbwfgp, IIP,IIP,0.02592,2458666.5,2458672.77,17.163,g,P60
ZTF19abbwfgp, IIP,IIP,0.02592,2458678.5,2458672.77,17.163,g,P60
ZTF19abbwfgp, IIP,IIP,0.02592,2458699.5,2458672.77,17.163,g,P60
ZTF19abbwfgp, IIP,IIP,0.02592,2458764.5,2458672.77,17.163,g,P60
ZTF19abbwfgp, IIP,IIP,0.02592,2458771.5,2458672.77,17.163,g,P60
ZTF19abbywep, IIb,IIb-H,0.02895,2458672.5,2458670.62,18.8733,r,P60
ZTF19abbywep, IIb,IIb-H,0.02895,2458672.5,2458670.62,18.8733,r,P60
ZTF19abcejlb, II,IIP,0.021,2458667.5,2458662.91,17.3278,r,P60
ZTF19abcejlb, II,IIP,0.021,2458672.5,2458662.91,17.3278,r,P60
ZTF19abcejlb, II,IIP,0.021,2458672.5,2458662.91,17.3278,r,P60
ZTF18aahuujv, Ic,Ic,0.0343,2458668.5,2458682.7,18.3047,r,P60
ZTF18aahuujv, Ic,Ic,0.0343,2458672.5,2458682.7,18.3047,r,P60
ZTF19abbnamr, IIP,IIP,0.0139,2458665.5,2458668.82,16.7948,r,P60
ZTF19abbnamr, IIP,IIP,0.0139,2458671.5,2458668.82,16.7948,r,P60
ZTF19abbnamr, IIP,IIP,0.0139,2458777.5,2458668.82,16.7948,r,P60
ZTF19abctxhf, II,IIP,0.05,2458673.5,2458681.88,18.6712,r,P60
ZTF19abcegvm, Ib,Ib,0.073,2458681.5,2458720.83,18.1619,r,P60
ZTF19abcegvm, Ib,Ib,0.073,2458721.5,2458720.83,18.1619,r,P60
ZTF19abcegvm, Ib,Ib,0.073,2458746.5,2458720.83,18.1619,r,P60
ZTF19abcejfo, IIn,IIn,0.083,2458673.5,2458667.93,18.1125,r,P60
ZTF19abcejsg, II,IIP,0.134,2458669.5,2458667.91,18.8921,r,P60
ZTF19abcejsg, II,IIP,0.134,2458691.5,2458667.91,18.8921,r,P60
ZTF19abcejsg, II,IIP,0.134,2458709.5,2458667.91,18.8921,r,P60
ZTF19abcekty, II,IIP,0.01163,2458670.5,2458662.89,15.8685,g,P60
ZTF19abcneik, II,IIP,0.035,2458668.5,2458674.65,18.6685,g,P60
ZTF19abcneik, II,IIP,0.035,2458676.5,2458674.65,18.6685,g,P60
ZTF19abcneik, II,IIP,0.035,2458678.5,2458674.65,18.6685,g,P60
ZTF19abcneik, II,IIP,0.035,2458678.5,2458674.65,18.6685,g,P60
ZTF19abdoior, Ic,Ic,0.047,2458676.5,2458681.71,18.4578,r,P60
ZTF19abdoior, Ic,Ic,0.047,2458678.5,2458681.71,18.4578,r,P60
ZTF19abdoior, Ic,Ic,0.047,2458678.5,2458681.71,18.4578,r,P60
ZTF19abdoior, Ic,Ic,0.047,2458686.5,2458681.71,18.4578,r,P60
ZTF19abdoior, Ic,Ic,0.047,2458686.5,2458681.71,18.4578,r,P60
ZTF19abdkgwo, IIn,IIn,0.098,2458673.5,2458697.88,17.9733,r,P60
ZTF19abdkgwo, IIn,IIn,0.098,2458766.5,2458697.88,17.9733,r,P60
ZTF19abegizf, II,IIP,0.037,2458680.5,2458686.8,18.6027,r,P60
ZTF19abegizf, II,IIP,0.037,2458688.5,2458686.8,18.6027,r,P60
ZTF19abegizf, II,IIP,0.037,2458688.5,2458686.8,18.6027,r,P60
ZTF19abegxfs, IIn,IIn,0.02388,2458671.5,2458670.91,17.9912,g,P60
ZTF19abegxfs, IIn,IIn,0.02388,2458672.5,2458670.91,17.9912,g,P60
ZTF19abegxfs, IIn,IIn,0.02388,2458676.5,2458670.91,17.9912,g,P60
ZTF19abegxfs, IIn,IIn,0.02388,2458679.5,2458670.91,17.9912,g,P60
ZTF19abegxfs, IIn,IIn,0.02388,2458683.5,2458670.91,17.9912,g,P60
ZTF19abegxfs, IIn,IIn,0.02388,2458690.5,2458670.91,17.9912,g,P60
ZTF19abejaiy, II,IIP,0.01704,2458675.5,2458676.66,19.044137229169458,ztfr,P60
ZTF19abejaiy, II,IIP,0.01704,2458675.5,2458676.66,19.044137229169458,ztfr,P60
ZTF19abejaiy, II,IIP,0.01704,2458676.5,2458676.66,19.044137229169458,ztfr,P60
ZTF19abecaca, IIn,IIn,0.03241,2458672.5,2458698.63,16.4411,r,P60
ZTF19abecaca, IIn,IIn,0.03241,2458681.5,2458698.63,16.4411,r,P60
ZTF19abecaca, IIn,IIn,0.03241,2458698.5,2458698.63,16.4411,r,P60
ZTF19abegzry, II,IIP,0.035,2458674.5,2459052.85,17.2952,r,P60
ZTF19abcyqqg, Ib,Ib,0.04,2458675.5,2458666.79,18.6127,r,P60
ZTF19abdviwl, IIn,IIn,0.03,2458675.5,2458692.67,18.2743,g,P60
ZTF19abfloxk, II,IIP,0.016,2458677.5,2458680.73,18.022,r,P60
ZTF19abfloxk, II,IIP,0.016,2458681.5,2458680.73,18.022,r,P60
ZTF19abfsxpw, Ic-BL,Ic-BL,0.029,2458678.5,2458694.63,17.724,r,P60
ZTF19abfsxpw, Ic-BL,Ic-BL,0.029,2458679.5,2458694.63,17.724,r,P60
ZTF19abfsxpw, Ic-BL,Ic-BL,0.029,2458679.5,2458694.63,17.724,r,P60
ZTF19abfsxpw, Ic-BL,Ic-BL,0.029,2458683.5,2458694.63,17.724,r,P60
ZTF19abfsxpw, Ic-BL,Ic-BL,0.029,2458683.5,2458694.63,17.724,r,P60
ZTF19abfsxpw, Ic-BL,Ic-BL,0.029,2458694.5,2458694.63,17.724,r,P60
ZTF19abfsxpw, Ic-BL,Ic-BL,0.029,2458705.5,2458694.63,17.724,r,P60
ZTF19abfwdqv, II,IIP,0.013,2458682.5,2458679.64,17.0582,g,P60
ZTF19abgbdcp, II,IIP,0.0318,2458680.5,2458680.63,17.6658,g,P60
ZTF19abgbdcp, II,IIP,0.0318,2458696.5,2458680.63,17.6658,g,P60
ZTF19abgpgyp, II,IIP,0.07,2458685.5,2458694.68,17.7227,g,P60
ZTF19abgpgyp, II,IIP,0.07,2458685.5,2458694.68,17.7227,g,P60
ZTF19abgpgyp, II,IIP,0.07,2458690.5,2458694.68,17.7227,g,P60
ZTF19abgpgyp, II,IIP,0.07,2458695.5,2458694.68,17.7227,g,P60
ZTF19abgpgyp, II,IIP,0.07,2458699.5,2458694.68,17.7227,g,P60
ZTF19abgpgyp, II,IIP,0.07,2458702.5,2458694.68,17.7227,g,P60
ZTF19abgpgyp, II,IIP,0.07,2458715.5,2458694.68,17.7227,g,P60
ZTF19abgpgyp, II,IIP,0.07,2458758.5,2458694.68,17.7227,g,P60
ZTF19abgncfz, II,IIP,0.073,2458684.5,2458684.71,18.7017,g,P60
ZTF19abgiwkt, IIP,IIP,0.01,2458686.5,2458698.95,17.2324,r,P60
ZTF19abgiwkt, IIP,IIP,0.01,2458693.5,2458698.95,17.2324,r,P60
ZTF19abgndlf, IIn,IIn,0.03,2458684.5,2458688.78,17.5937,g,P60
ZTF19abgndlf, IIn,IIn,0.03,2458684.5,2458688.78,17.5937,g,P60
ZTF19abgndlf, IIn,IIn,0.03,2458688.5,2458688.78,17.5937,g,P60
ZTF19abgndlf, IIn,IIn,0.03,2458688.5,2458688.78,17.5937,g,P60
ZTF19abgndlf, IIn,IIn,0.03,2458697.5,2458688.78,17.5937,g,P60
ZTF19abgrmfu, II,IIP,0.035,2458684.5,2458694.68,17.5292,g,P60
ZTF19abgrmfu, II,IIP,0.035,2458684.5,2458694.68,17.5292,g,P60
ZTF19abgrmfu, II,IIP,0.035,2458688.5,2458694.68,17.5292,g,P60
ZTF19abgrmfu, II,IIP,0.035,2458690.5,2458694.68,17.5292,g,P60
ZTF19abgrmfu, II,IIP,0.035,2458695.5,2458694.68,17.5292,g,P60
ZTF19abgrmfu, II,IIP,0.035,2458699.5,2458694.68,17.5292,g,P60
ZTF19abgrmfu, II,IIP,0.035,2458708.5,2458694.68,17.5292,g,P60
ZTF19abgrmfu, II,IIP,0.035,2458724.5,2458694.68,17.5292,g,P60
ZTF19abhduuo, II,IIP,0.01805,2458692.5,2458692.93,18.3405,r,P60
ZTF19abguqsi, II,IIP,0.05211,2458690.5,2458690.9,18.755,g,P60
ZTF19abguqsi, II,IIP,0.05211,2458696.5,2458690.9,18.755,g,P60
ZTF19abguqsi, II,IIP,0.05211,2458708.5,2458690.9,18.755,g,P60
ZTF19abgmkef, II,IIP,0.06,2458691.5,2458682.94,18.6663,g,P60
ZTF19abgmkef, II,IIP,0.06,2458694.5,2458682.94,18.6663,g,P60
ZTF19abiahko, IIP,IIP,0.023,2458692.5,2458698.85,18.7106,r,P60
ZTF19abiahko, IIP,IIP,0.023,2458722.5,2458698.85,18.7106,r,P60
ZTF19abiszoe, IIn,IIn,0.043,2458694.5,2458698.63,18.3504,r,P60
ZTF19abiszoe, IIn,IIn,0.043,2458695.5,2458698.63,18.3504,r,P60
ZTF19abiszoe, IIn,IIn,0.043,2458698.5,2458698.63,18.3504,r,P60
ZTF19abiszzn, II,IIP,0.04942,2458691.5,2458691.67,18.065,g,P60
ZTF19abiszzn, II,IIP,0.04942,2458695.5,2458691.67,18.065,g,P60
ZTF19abiszzn, II,IIP,0.04942,2458702.5,2458691.67,18.065,g,P60
ZTF19abiszzn, II,IIP,0.04942,2458711.5,2458691.67,18.065,g,P60
ZTF19abgrchq, IIb,IIb-H,0.03,2458693.5,2458692.94,18.1636,r,P60
ZTF19abgrchq, IIb,IIb-H,0.03,2458699.5,2458692.94,18.1636,r,P60
ZTF19abgrchq, IIb,IIb-H,0.03,2458699.5,2458692.94,18.1636,r,P60
ZTF19abiqfxi, IIn,IIn,0.0542,2458693.5,2458743.81,17.6123,r,P60
ZTF19abiqfxi, IIn,IIn,0.0542,2458702.5,2458743.81,17.6123,r,P60
ZTF19abiqfxi, IIn,IIn,0.0542,2458718.5,2458743.81,17.6123,r,P60
ZTF19abiqfxi, IIn,IIn,0.0542,2458727.5,2458743.81,17.6123,r,P60
ZTF19abkfmjp, II,IIP,0.1008,2458695.5,2458694.93,18.6532,r,P60
ZTF19abkfmjp, II,IIP,0.1008,2458695.5,2458694.93,18.6532,r,P60
ZTF19abkfqqp, II,IIP,0.027,2458695.5,2458705.93,16.3982,r,P60
ZTF19abkfqqp, II,IIP,0.027,2458726.5,2458705.93,16.3982,r,P60
ZTF19abkfxfb, II,IIP,0.032,2458698.5,2458694.94,18.1177,r,P60
ZTF19abkfxfb, II,IIP,0.032,2458709.5,2458694.94,18.1177,r,P60
ZTF19abjacdu, IIn,IIn,0.082,2458802.5,2458905.57,18.5461,r,P60
ZTF19abjioie, II,IIP,0.087,2458702.5,2458700.71,18.9818,g,P60
ZTF19abjioie, II,IIP,0.087,2458707.5,2458700.71,18.9818,g,P60
ZTF19abjpntj, II,IIP,0.05468,2458727.5,2458712.87,18.9714,r,P60
ZTF19abjrjdw, II,IIP,0.0224,2458696.5,2458711.74,17.8968,r,P60
ZTF19abjrjdw, II,IIP,0.0224,2458705.5,2458711.74,17.8968,r,P60
ZTF19abjsmmv, II,IIP,0.0193,2458699.5,2458708.61,17.4843,g,P60
ZTF19abjsmmv, II,IIP,0.0193,2458699.5,2458708.61,17.4843,g,P60
ZTF19abjsmmv, II,IIP,0.0193,2458703.5,2458708.61,17.4843,g,P60
ZTF19abjsmmv, II,IIP,0.0193,2458714.5,2458708.61,17.4843,g,P60
ZTF19abjsmmv, II,IIP,0.0193,2458723.5,2458708.61,17.4843,g,P60
ZTF19abjsmmv, II,IIP,0.0193,2458723.5,2458708.61,17.4843,g,P60
ZTF19ablesob, Ic-BL,Ic-BL,0.0558,2458700.5,2458712.83,18.0723,r,P60
ZTF19ablesob, Ic-BL,Ic-BL,0.0558,2458708.5,2458712.83,18.0723,r,P60
ZTF19ablojrw, IIn,IIn,0.0488,2458703.5,2458703.9,18.6487,r,P60
ZTF19ablojrw, IIn,IIn,0.0488,2458704.5,2458703.9,18.6487,r,P60
ZTF19abjbtbm, II,IIP,0.04,2458703.5,2458723.59,17.4742,r,P60
ZTF19abjgdhb, II,IIP,0.02838,2458701.5,2458695.94,18.3429,r,P60
ZTF19abjgdhb, II,IIP,0.02838,2458701.5,2458695.94,18.3429,r,P60
ZTF19abkgjmj, II,IIP,0.029,2458700.5,2458698.94,17.7846,r,P60
ZTF19ablfdwt, II,IIP,0.026,2458700.5,2458714.83,18.0441,r,P60
ZTF19abmtpvz, II,IIP,0.031,2458707.5,2458698.95,18.4089,r,P60
ZTF19abpangr, Ic-BL,Ic-BL,0.0383,2458712.5,2458705.92,18.4239,r,P60
ZTF19abpangr, Ic-BL,Ic-BL,0.0383,2458712.5,2458705.92,18.4239,r,P60
ZTF19abpidqn, IIn,IIn,0.01458,2458707.5,2458716.82,18.075,r,P60
ZTF19abpidqn, IIn,IIn,0.01458,2458708.5,2458716.82,18.075,r,P60
ZTF19abpidqn, IIn,IIn,0.01458,2458709.5,2458716.82,18.075,r,P60
ZTF19abpidqn, IIn,IIn,0.01458,2458713.5,2458716.82,18.075,r,P60
ZTF19abpidqn, IIn,IIn,0.01458,2458722.5,2458716.82,18.075,r,P60
ZTF19abpidqn, IIn,IIn,0.01458,2458722.5,2458716.82,18.075,r,P60
ZTF19abovstj, II,IIP,0.04457,2458708.5,2458715.61,18.2188,g,P60
ZTF19abovstj, II,IIP,0.04457,2458708.5,2458715.61,18.2188,g,P60
ZTF19abovstj, II,IIP,0.04457,2458719.5,2458715.61,18.2188,g,P60
ZTF19abpnrrf, II,IIP,0.03804,2458723.5,2458713.96,18.7438,r,P60
ZTF19abqgtqo, II,IIP,0.036,2458748.5,2458740.62,18.6515,r,P60
ZTF19abpxiff, II,IIP,0.055,2458727.5,2458715.89,18.784,r,P60
ZTF19abpyqog, II,IIP,0.031,2458717.5,2458719.71,18.8542,r,P60
ZTF19abqhobb, II,IIP,0.01815,2458714.5,2458724.74,17.1205,r,P60
ZTF19abqhobb, II,IIP,0.01815,2458714.5,2458724.74,17.1205,r,P60
ZTF19abqhobb, II,IIP,0.01815,2458717.5,2458724.74,17.1205,r,P60
ZTF19abqhobb, II,IIP,0.01815,2458789.5,2458724.74,17.1205,r,P60
ZTF19abqhobb, II,IIP,0.01815,2458800.5,2458724.74,17.1205,r,P60
ZTF19abqhobb, II,IIP,0.01815,2458801.5,2458724.74,17.1205,r,P60
ZTF19abqmsnk, IIb,IIb-H,0.03561,2458725.5,2458733.66,18.5044,r,P60
ZTF19abqqrgy, Ib,Ib,0.0296,2458715.5,2458724.83,18.0806,r,P60
ZTF19abqqrgy, Ib,Ib,0.0296,2458721.5,2458724.83,18.0806,r,P60
ZTF19abqqrgy, Ib,Ib,0.0296,2458721.5,2458724.83,18.0806,r,P60
ZTF19abqqrgy, Ib,Ib,0.0296,2458726.5,2458724.83,18.0806,r,P60
ZTF19abqqrgy, Ib,Ib,0.0296,2458726.5,2458724.83,18.0806,r,P60
ZTF19abqqrgy, Ib,Ib,0.0296,2458744.5,2458724.83,18.0806,r,P60
ZTF19abqqrgy, Ib,Ib,0.0296,2458744.5,2458724.83,18.0806,r,P60
ZTF19abqrhvt, II,IIP,0.02104,2458716.5,2458718.86,16.7616,g,P60
ZTF19abqrhvt, II,IIP,0.02104,2458721.5,2458718.86,16.7616,g,P60
ZTF19abqrhvt, II,IIP,0.02104,2458745.5,2458718.86,16.7616,g,P60
ZTF19abqrxhy, II,IIP,0.03981,2458718.5,2458724.87,18.0999,g,P60
ZTF19abqrhvy, II,IIP,0.03201,2458716.5,2458739.62,17.7425,r,P60
ZTF19abqrhvy, II,IIP,0.03201,2458717.5,2458739.62,17.7425,r,P60
ZTF19abqrhvy, II,IIP,0.03201,2458748.5,2458739.62,17.7425,r,P60
ZTF19abqshry, Ic-BL,Ic-BL,0.03082,2458718.5,2458737.63,18.4815,r,P60
ZTF19abqwsuf, II,IIP,0.04,2458716.5,2458721.76,18.4071,r,P60
ZTF19abqwsuf, II,IIP,0.04,2458718.5,2458721.76,18.4071,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458716.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458718.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458719.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458722.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458726.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458736.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458743.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458748.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458753.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458762.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458769.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458769.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458775.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458782.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458790.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458797.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458810.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458835.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458838.5,2458736.85,16.3041,r,P60
ZTF19abqwtfu, Ic-BL,Ic-BL,0.01435,2458851.5,2458736.85,16.3041,r,P60
ZTF19abqykei, IIb,IIb-H,0.0355,2458749.5,2458745.95,18.3094,r,P60
ZTF19abqykei, IIb,IIb-noH,0.0355,2458749.5,2458745.95,18.3094,r,P60
ZTF19abrbmvt, II,IIP,0.039,2458724.5,2458743.62,18.6494,r,P60
ZTF19abrbmvt, II,IIP,0.039,2458740.5,2458743.62,18.6494,r,P60
ZTF19abrbmvt, II,IIP,0.039,2458748.5,2458743.62,18.6494,r,P60
ZTF19abrlvij, II,IIP,0.045,2458719.5,2458730.71,18.9276,r,P60
ZTF19abrlvij, II,IIP,0.045,2458719.5,2458730.71,18.9276,r,P60
ZTF19abrlvij, II,IIP,0.045,2458732.5,2458730.71,18.9276,r,P60
ZTF19abqmurd, II,IIP,0.03,2458721.5,2458720.61,18.6635,g,P60
ZTF19abrtjsf, IIP,IIP,0.05374,2458722.5,2458726.82,18.3471,r,P60
ZTF19abrtjsf, IIP,IIP,0.05374,2458723.5,2458726.82,18.3471,r,P60
ZTF19abrtjsf, IIP,IIP,0.05374,2458743.5,2458726.82,18.3471,r,P60
ZTF19abqyouo, IIP,IIP,0.045,2458758.5,2458716.94,18.8221,r,P60
ZTF19abqyoxj, IIP,IIP,0.0379,2458737.5,2458726.96,18.266,r,P60
ZTF19abqyoxt, II,IIP,0.02,2458724.5,2458741.92,18.3136,r,P60
ZTF19abrirmk, Ib,Ib,0.065,2458724.5,2458732.91,18.0069,r,P60
ZTF19abrirmk, Ib,Ib,0.065,2458739.5,2458732.91,18.0069,r,P60
ZTF19abueupg, II,IIP,0.02,2458725.5,2458734.74,18.7283,g,P60
ZTF19abueupg, II,IIP,0.02,2458727.5,2458734.74,18.7283,g,P60
ZTF19abtslqm, IIP,IIP,0.0319,2458726.5,2458725.95,17.9135,r,P60
ZTF19abtslqm, IIP,IIP,0.0319,2458726.5,2458725.95,17.9135,r,P60
ZTF19abtslqm, IIP,IIP,0.0319,2458734.5,2458725.95,17.9135,r,P60
ZTF19abtslqm, IIP,IIP,0.0319,2458740.5,2458725.95,17.9135,r,P60
ZTF19abtslqm, IIP,IIP,0.0319,2458746.5,2458725.95,17.9135,r,P60
ZTF19abtslqm, IIP,IIP,0.0319,2458746.5,2458725.95,17.9135,r,P60
ZTF19abtsnyy, Ic,Ic,0.04,2458740.5,2458744.9,18.7254,r,P60
ZTF19abupned, Ic-BL,Ic-BL,0.05,2458733.5,2458743.6,17.8286,r,P60
ZTF19abupned, Ic-BL,Ic-BL,0.05,2458736.5,2458743.6,17.8286,r,P60
ZTF19abupned, Ic-BL,Ic-BL,0.05,2458744.5,2458743.6,17.8286,r,P60
ZTF19abtuflm, II,IIP,0.021,2458726.5,2458726.61,17.9709,g,P60
ZTF19abudlps, II,IIP,0.01305,2458783.5,2458739.92,18.034,r,P60
ZTF19abukakm, II,IIP,0.05665,2458749.5,2458747.91,18.5306,r,P60
ZTF19abulzhy, IIn,IIn,0.1055,2458739.5,2458738.63,18.5752,g,P60
ZTF19abulzhy, IIn,IIn,0.1055,2458739.5,2458738.63,18.5752,g,P60
ZTF19abulzhy, IIn,IIn,0.1055,2458748.5,2458738.63,18.5752,g,P60
ZTF19abvbrve, IIP,IIP,0.02,2458771.5,2458795.52,18.2461,r,P60
ZTF19abvdbyx, II,IIP,0.03707,2458733.5,2458744.81,18.4229,r,P60
ZTF19abvdbyx, II,IIP,0.03707,2458741.5,2458744.81,18.4229,r,P60
ZTF19abvdbyx, II,IIP,0.03707,2458744.5,2458744.81,18.4229,r,P60
ZTF19abvdbyx, II,IIP,0.03707,2458745.5,2458744.81,18.4229,r,P60
ZTF19abxjrge, IIb,IIb-noH,0.0217,2458738.5,2458749.75,17.9117,r,P60
ZTF19abxjrge, IIb,IIb-H,0.0217,2458741.5,2458749.75,17.9117,r,P60
ZTF19abxjrge, IIb,IIb-noH,0.0217,2458763.5,2458749.75,17.9117,r,P60
ZTF19abwamby, II,IIP,0.05,2458738.5,2458739.63,18.3965,g,P60
ZTF19abwamby, II,IIP,0.05,2458738.5,2458739.63,18.3965,g,P60
ZTF19abwztsb, II,IIP,0.00741,2458735.5,2458744.57,16.6328,r,P60
ZTF19abwztsb, II,IIP,0.00741,2458735.5,2458744.57,16.6328,r,P60
ZTF19abwsagv, II,IIP,0.038,2458736.5,2458747.91,18.1397,r,P60
ZTF19abxnycf, II,IIP,0.06807,2458738.5,2458750.91,17.8298,r,P60
ZTF19abxnycf, II,IIP,0.06807,2458777.5,2458750.91,17.8298,r,P60
ZTF19abxvtmn, II,IIP,0.052,2458760.5,2458748.94,18.7627,r,P60
ZTF19abxqppy, IIb,IIb-H,0.01429,2458737.5,2458749.56,17.4536,r,P60
ZTF19abuzinv, II,IIP,0.02,2458790.5,2458798.69,18.381,r,P60
ZTF19abuzinv, II,IIP,0.02,2458830.5,2458798.69,18.381,r,P60
ZTF19abxtcio, IIb,IIb-noH,0.0155,2458738.5,2458749.75,18.1494,r,P60
ZTF19abxtcio, IIb,IIb-noH,0.0155,2458744.5,2458749.75,18.1494,r,P60
ZTF19abyuzch, II,IIP,0.024,2458742.5,2458754.71,17.154,g,P60
ZTF19abyuzch, II,IIP,0.024,2458742.5,2458754.71,17.154,g,P60
ZTF19abyuzch, II,IIP,0.024,2458746.5,2458754.71,17.154,g,P60
ZTF19abyuzch, II,IIP,0.024,2458748.5,2458754.71,17.154,g,P60
ZTF19abyuzch, II,IIP,0.024,2458749.5,2458754.71,17.154,g,P60
ZTF19abyuzch, II,IIP,0.024,2458750.5,2458754.71,17.154,g,P60
ZTF19abyuzch, II,IIP,0.024,2458758.5,2458754.71,17.154,g,P60
ZTF19abyuzch, II,IIP,0.024,2458758.5,2458754.71,17.154,g,P60
ZTF19abyuzch, II,IIP,0.024,2458769.5,2458754.71,17.154,g,P60
ZTF19abyuzch, II,IIP,0.024,2458791.5,2458754.71,17.154,g,P60
ZTF19abymukc, II,IIP,0.017,2458744.5,2458748.95,18.4223,r,P60
ZTF19abzgdfu, IIP,IIP,0.033,2458745.5,2458745.56,18.7394,r,P60
ZTF19abzgdfu, IIP,IIP,0.033,2458745.5,2458745.56,18.7394,r,P60
ZTF19abzmoov, II,IIP,0.02482,2458747.5,2458749.56,18.6281,r,P60
ZTF19abzmoov, II,IIP,0.02482,2458747.5,2458749.56,18.6281,r,P60
ZTF19abzrdup, II,IIP,0.1066,2458757.5,2458759.96,18.7009,r,P60
ZTF19abzwaen, Ic-BL,Ic-BL,0.0285,2458747.5,2458750.71,17.7438,r,P60
ZTF19abzwaen, Ic-BL,Ic-BL,0.0285,2458757.5,2458750.71,17.7438,r,P60
ZTF19abzwaen, Ic-BL,Ic-BL,0.0285,2458766.5,2458750.71,17.7438,r,P60
ZTF19abzqwpr, II,IIP,0.037,2458759.5,2458763.82,18.1354,r,P60
ZTF19abztknu, Ib,Ib,0.0535,2458762.5,2458781.77,18.187,r,P60
ZTF19abztknu, Ib,Ib,0.0535,2458765.5,2458781.77,18.187,r,P60
ZTF19abztknu, Ib,Ib,0.0535,2458782.5,2458781.77,18.187,r,P60
ZTF19abztknu, Ib,Ib,0.0535,2458789.5,2458781.77,18.187,r,P60
ZTF19abzmmvz, IIn,IIn,0.076,2458756.5,2458768.56,18.4972,r,P60
ZTF19acaqqke, II,IIP,0.0262,2458760.5,2458758.98,18.5371,r,P60
ZTF19acaqqxo, II,IIP,0.018,2458756.5,2458758.98,18.0204,r,P60
ZTF19acaqoef, Ic,Ic,0.0108,2458760.5,2458757.96,17.3092,r,P60
ZTF19acaqoef, Ic,Ic,0.0108,2458765.5,2458757.96,17.3092,r,P60
ZTF19acaqoef, Ic,Ic,0.0108,2458812.5,2458757.96,17.3092,r,P60
ZTF19acaqoef, Ic,Ic,0.0108,2458856.5,2458757.96,17.3092,r,P60
ZTF19acaqoef, Ic,Ic,0.0108,2458861.5,2458757.96,17.3092,r,P60
ZTF19acbhvgi, IIP,IIP,0.025,2458759.5,2458758.96,18.2917,g,P60
ZTF19acapech, IIn,IIn,0.075,2458780.5,2458836.87,18.1105,r,P60
ZTF19acapech, IIn,IIn,0.075,2458780.5,2458836.87,18.1105,r,P60
ZTF19acapech, IIn,IIn,0.075,2458790.5,2458836.87,18.1105,r,P60
ZTF19acblhxc, II,IIP,0.01696,2458757.5,2458765.87,17.2281,r,P60
ZTF19acblhxc, II,IIP,0.01696,2458767.5,2458765.87,17.2281,r,P60
ZTF19acbmxky, II,IIP,0.048,2458758.5,2458759.92,18.3206,g,P60
ZTF19acbmxky, II,IIP,0.048,2458767.5,2458759.92,18.3206,g,P60
ZTF19acbmxky, II,IIP,0.048,2458769.5,2458759.92,18.3206,g,P60
ZTF19acbmxky, II,IIP,0.048,2458780.5,2458759.92,18.3206,g,P60
ZTF19acbumks, Ic-BL,Ic-BL,0.031,2458763.5,2458760.78,18.9694,r,P60
ZTF19acbumks, Ic-BL,Ic-BL,0.031,2458765.5,2458760.78,18.9694,r,P60
ZTF19acccyxx, II,IIP,0.038,2458759.5,2458761.95,18.5824,r,P60
