name,type,z,hostz,specjd,maxjd,phase,fname,flag,instrument,ntype,deljd_r,deljd_g,deljd
ZTF18acgvhxo,AGN,0.01421,,2458464.5,2458447.95,16.55,../ML_spectra/spectra/ZTF18acgvhxo_20181212_P60_v1.ascii,0,P60,AGN,734.999212899711,704.913391199902,734.999212899711
ZTF18acqpobb, Ia-91T,0.035,,2458486.5,2458442.96,43.54,../ML_spectra/spectra/ZTF18acqpobb_20190103_P60_v1.ascii,0,P60,Ia-91T,131.805798599969,153.724027799908,153.724027799908
ZTF18acdyypo, Ia,0.0502,,2458461.5,2458468.75,-7.25,../ML_spectra/spectra/ZTF18acdyypo_20181209_P60_v2.ascii,0,P60,Ia,74.8793402002266,606.16540510019,606.16540510019
ZTF18acdyypo, Ia,0.0502,,2458487.5,2458468.75,18.75,../ML_spectra/spectra/ZTF18acdyypo_20190104_P60_v1.ascii,0,P60,Ia,74.8793402002266,606.16540510019,606.16540510019
ZTF18acdyypo, Ia,0.0502,,2458487.5,2458468.75,18.75,../ML_spectra/spectra/ZTF18acdyypo_20190104_P60_v2.ascii,0,P60,Ia,74.8793402002266,606.16540510019,606.16540510019
ZTF18acrfklz, Ia,0.12,,2458461.5,2458456.62,4.88,../ML_spectra/spectra/ZTF18acrfklz_20181209_P60_v1.ascii,0,P60,Ia,25.8570253998187,8.0283333999032,25.8570253998187
ZTF18acsyaye, II,0.05,,2458474.5,2458456.71,17.79,../ML_spectra/spectra/ZTF18acsyaye_20181222_P60_v1.ascii,0,P60,IIP,37.919247699916,24.9597915997583,37.919247699916
ZTF18acslhcq, Ia,0.05,,2458462.5,2458457.66,4.84,../ML_spectra/spectra/ZTF18acslhcq_20181210_P60_v1.ascii,0,P60,Ia,30.8374652997445,,30.8374652997445
ZTF18acslhcq, Ia,0.05,,2458462.5,2458457.66,4.84,../ML_spectra/spectra/ZTF18acslhcq_20181210_P60_v2.ascii,0,P60,Ia,30.8374652997445,,30.8374652997445
ZTF18acsofdh, Ia,0.08,,2458471.5,2458465.67,5.83,../ML_spectra/spectra/ZTF18acsofdh_20181219_P60_v1.ascii,0,P60,Ia,35.0169906998053,25.9748494997766,35.0169906998053
ZTF18acsohut, Ia,0.1,,2458475.5,2458464.78,10.72,../ML_spectra/spectra/ZTF18acsohut_20181223_P60_v1.ascii,0,P60,Ia,24.9310184996502,29.8314582998937,29.8314582998937
ZTF18acuimze, Ia,0.056,,2458474.5,2458474.76,-0.26,../ML_spectra/spectra/ZTF18acuimze_20181222_P60_v1.ascii,0,P60,Ia,52.8718287004158,29.9401968000457,52.8718287004158
ZTF18acuixmb, Ia,0.057,,2458464.5,2458476.75,-12.25,../ML_spectra/spectra/ZTF18acuixmb_20181212_P60_v1.ascii,0,P60,Ia,48.8520832997674,26.8950926000398,48.8520832997674
ZTF18acuring, II,0.037,,2458466.5,2458471.97,-5.47,../ML_spectra/spectra/ZTF18acuring_20181214_P60_v1.ascii,0,P60,IIP,74.7915162001664,32.9818402999153,74.7915162001664
ZTF18acuring, II,0.037,,2458472.5,2458471.97,0.53,../ML_spectra/spectra/ZTF18acuring_20181220_P60_v1.ascii,0,P60,IIP,74.7915162001664,32.9818402999153,74.7915162001664
ZTF18acvbpcv,CV,0.0,,2458466.5,2458464.74,1.76,../ML_spectra/spectra/ZTF18acvbpcv_20181214_P60_v1.ascii,0,P60,CV,693.147430500008,693.138819400214,693.147430500008
ZTF18acvilwk, II,0.0154,,2458481.5,2458476.98,4.52,../ML_spectra/spectra/ZTF18acvilwk_20181229_P60_v1.ascii,0,P60,IIP,82.9683332997374,66.8873843001202,82.9683332997374
ZTF18acsvycn, II,0.05,,2458474.5,2458456.58,17.92,../ML_spectra/spectra/ZTF18acsvycn_20181222_P60_v1.ascii,0,P60,IIP,19.0039814999327,25.0233217999412,25.0233217999412
ZTF18acyctqi, Ia,0.076,,2458481.5,2458472.99,8.51,../ML_spectra/spectra/ZTF18acyctqi_20181229_P60_v2.ascii,0,P60,Ia,47.0380786997266,55.9596296003874,55.9596296003874
ZTF18aabfxpw,CV,0.0,,2458472.5,2458471.71,0.79,../ML_spectra/spectra/ZTF18aabfxpw_20181220_P60_v1.ascii,0,P60,CV,288.303877299659,290.281435200013,290.281435200013
ZTF18abwcgrm,AGN,0.025,,2458474.5,2458471.71,2.79,../ML_spectra/spectra/ZTF18abwcgrm_20181222_P60_v1.ascii,0,P60,AGN,762.847222200129,750.976527700193,762.847222200129
ZTF18acvwmpw, Ia,0.08,,2458474.5,2458482.95,-8.45,../ML_spectra/spectra/ZTF18acvwmpw_20181222_P60_v1.ascii,0,P60,Ia,46.8968519000337,57.9759722002709,57.9759722002709
ZTF18acwugwx,AGN,0.065,,2458472.5,2458510.67,-38.17,../ML_spectra/spectra/ZTF18acwugwx_20181220_P60_v1.ascii,0,P60,AGN,702.006076400183,707.04283559975,707.04283559975
ZTF18acwutbr, Ia,0.011,,2458471.5,2458487.69,-16.19,../ML_spectra/spectra/ZTF18acwutbr_20181219_P60_v1.ascii,0,P60,Ia,78.8261111001484,73.7347222999597,78.8261111001484
ZTF18acwutbr, Ia,0.011,,2458471.5,2458487.69,-16.19,../ML_spectra/spectra/ZTF18acwutbr_20181219_P60_v2.ascii,0,P60,Ia,78.8261111001484,73.7347222999597,78.8261111001484
ZTF18acyyhgi, Ia,0.037,,2458472.5,2458482.0,-9.5,../ML_spectra/spectra/ZTF18acyyhgi_20181220_P60_v1.ascii,0,P60,Ia,56.9547917000091,106.686122700106,106.686122700106
ZTF18aaflcyp,AGN,0.03075,,2458481.5,2458480.87,0.63,../ML_spectra/spectra/ZTF18aaflcyp_20181229_P60_v1.ascii,0,P60,AGN,87.7112962002721,22.7888426003046,87.7112962002721
ZTF18acvcxnc, Ia,0.05,,2458474.5,2458472.88,1.62,../ML_spectra/spectra/ZTF18acvcxnc_20181222_P60_v1.ascii,0,P60,Ia,16.1440972997734,8.0068633998817,16.1440972997734
ZTF18acwyqeg, Ia,0.0599,,2458474.5,2458477.0,-2.5,../ML_spectra/spectra/ZTF18acwyqeg_20181222_P60_v1.ascii,0,P60,Ia,35.0273147998596,32.9712847000919,35.0273147998596
ZTF18acxijqw, Ia,0.08,,2458473.5,2458481.75,-8.25,../ML_spectra/spectra/ZTF18acxijqw_20181221_P60_v1.ascii,0,P60,Ia,23.9197685001345,23.9946991000324,23.9946991000324
ZTF18acynoro, Ia,0.064,,2458475.5,2458482.64,-7.14,../ML_spectra/spectra/ZTF18acynoro_20181223_P60_v1.ascii,0,P60,Ia,2.98048609960824,,2.98048609960824
ZTF18aczqtpt, Ia,0.069,,2458481.5,2458483.59,-2.09,../ML_spectra/spectra/ZTF18aczqtpt_20181229_P60_v1.ascii,0,P60,Ia,39.8096412001178,48.0424536997452,48.0424536997452
ZTF18acyxnyw,SLSN-I,0.108,,2458560.5,2458509.0,51.5,../ML_spectra/spectra/ZTF18acyxnyw_20190318_P60_v1.ascii,0,P60,SLSN-I,141.689791699871,156.694143499721,156.694143499721
ZTF18acyxnyw,SLSN-I,0.108,,2458567.5,2458509.0,58.5,../ML_spectra/spectra/ZTF18acyxnyw_20190325_P60_v1.ascii,0,P60,SLSN-I,141.689791699871,156.694143499721,156.694143499721
ZTF18acvjhht,AGN,0.044,,2458487.5,2458506.99,-19.49,../ML_spectra/spectra/ZTF18acvjhht_20190104_P60_v1.ascii,0,P60,AGN,540.692118100342,540.658761600032,540.692118100342
ZTF18acvjhht,AGN,0.044,,2458487.5,2458506.99,-19.49,../ML_spectra/spectra/ZTF18acvjhht_20190104_P60_v2.ascii,0,P60,AGN,540.692118100342,540.658761600032,540.692118100342
ZTF18acwzxhr, II,0.026,,2458486.5,2458467.99,18.51,../ML_spectra/spectra/ZTF18acwzxhr_20190103_P60_v1.ascii,0,P60,IIP,688.988263799802,589.255590300076,688.988263799802
ZTF18adachwf, IIP,0.02905,,2458482.5,2458488.0,-5.5,../ML_spectra/spectra/ZTF18adachwf_20181230_P60_v1.ascii,0,P60,IIP,109.835810199846,87.7346065002566,109.835810199846
ZTF18adachwf, IIP,0.02905,,2458486.5,2458488.0,-1.5,../ML_spectra/spectra/ZTF18adachwf_20190103_P60_v1.ascii,0,P60,IIP,109.835810199846,87.7346065002566,109.835810199846
ZTF18adalhzq,AGN,0.033,,2458487.5,2458492.95,-5.45,../ML_spectra/spectra/ZTF18adalhzq_20190104_P60_v1.ascii,0,P60,AGN,81.8142360998463,,81.8142360998463
ZTF18adasisj, Ic,0.034,,2458483.5,2458507.67,-24.17,../ML_spectra/spectra/ZTF18adasisj_20181231_P60_v1.ascii,0,P60,Ic,55.9074769001527,61.8659028001275,61.8659028001275
ZTF18adasopt, Ia,0.04,,2458483.5,2458490.66,-7.16,../ML_spectra/spectra/ZTF18adasopt_20181231_P60_v1.ascii,0,P60,Ia,41.8953357003629,33.9139120001346,41.8953357003629
ZTF18adathpb, Ia-91bg,0.03118,,2458486.5,2458486.59,-0.09,../ML_spectra/spectra/ZTF18adathpb_20190103_P60_v1.ascii,0,P60,Ia-91bg,30.8168171997968,11.0530439997165,30.8168171997968
ZTF18adbmrug, IIn,0.02396,,2458486.5,2458493.59,-7.09,../ML_spectra/spectra/ZTF18adbmrug_20190103_P60_v1.ascii,0,P60,IIn,31.9178241002446,328.114270799793,328.114270799793
ZTF18adbntwo, Ia-norm,0.04774,,2458486.5,2458495.65,-9.15,../ML_spectra/spectra/ZTF18adbntwo_20190103_P60_v1.ascii,0,P60,Ia,64.9239582996743,31.0035533001792,64.9239582996743
ZTF18aaxryfw,AGN,0.06,,2458540.5,2458567.98,-27.48,../ML_spectra/spectra/ZTF18aaxryfw_20190226_P60_v1.ascii,0,P60,AGN,880.774548599955,880.889293999877,880.889293999877
ZTF19aabbnzo,TDE,0.091,,2458533.5,2458505.69,27.81,../ML_spectra/spectra/ZTF19aabbnzo_20190219_P60_v1.ascii,0,P60,TDE,80.6792129999885,117.911458400078,117.911458400078
ZTF19aacwjfb,AGN,0.0301,,2458597.5,2458586.66,10.84,../ML_spectra/spectra/ZTF19aacwjfb_20190424_P60_v1.ascii,0,P60,AGN,520.779293900356,520.616701399915,520.779293900356
ZTF19aadgimr, IIn,0.035,,2458649.5,2458526.96,122.54,../ML_spectra/spectra/ZTF19aadgimr_20190615_P60_v1.ascii,0,P60,IIn,218.6045022998,232.66035880008,232.66035880008
ZTF19aadnxnl, IIP,0.0088,,2458555.5,2458558.69,-3.19,../ML_spectra/spectra/ZTF19aadnxnl_20190313_P60_v1.ascii,0,P60,IIP,473.73028929998,497.75270830001,497.75270830001
ZTF19aacxrab,SLSN-I,0.12,,2458555.5,2458546.75,8.75,../ML_spectra/spectra/ZTF19aacxrab_20190313_P60_v1.ascii,0,P60,SLSN-I,93.803263800226,89.7637267997561,93.803263800226
ZTF19aadooun, Ia,0.0501,,2458523.5,2458511.9,11.6,../ML_spectra/spectra/ZTF19aadooun_20190209_P60_v1.ascii,0,P60,Ia,93.7153703998775,90.7515162001218,93.7153703998775
ZTF19aadwtoe, Ic,0.0153,,2458523.5,2458510.74,12.76,../ML_spectra/spectra/ZTF19aadwtoe_20190209_P60_v3.ascii,0,P60,Ic,387.006805599682,58.9782290998701,387.006805599682
ZTF19aadyiao, IIb,0.032,,2458557.5,2458512.97,44.53,../ML_spectra/spectra/ZTF19aadyiao_20190315_P60_v1.ascii,0,P60,IIb-H,91.8120255000104,41.0482755000776,91.8120255000104
ZTF19aadyiao, IIb,0.032,,2458557.5,2458512.97,44.53,../ML_spectra/spectra/ZTF19aadyiao_20190315_P60_v2.ascii,0,P60,IIb-H,91.8120255000104,41.0482755000776,91.8120255000104
ZTF19aaadwfi,SLSN-II,0.222,,2458557.5,2458538.73,18.77,../ML_spectra/spectra/ZTF19aaadwfi_20190315_P60_v1.ascii,0,P60,SLSN-II,148.801944399718,162.66872680001,162.66872680001
ZTF19aadttht, Ic,0.00638,,2458588.5,2458509.94,78.56,../ML_spectra/spectra/ZTF19aadttht_20190415_P60_v1.ascii,0,P60,Ic,216.629224600263,185.666435200255,216.629224600263
ZTF19aadttht, Ic,0.00638,,2458642.5,2458509.94,132.56,../ML_spectra/spectra/ZTF19aadttht_20190608_P60_v1.ascii,0,P60,Ic,216.629224600263,185.666435200255,216.629224600263
ZTF19aadttht, Ic,0.00638,,2458646.5,2458509.94,136.56,../ML_spectra/spectra/ZTF19aadttht_20190612_P60_v1.ascii,0,P60,Ic,216.629224600263,185.666435200255,216.629224600263
ZTF19aadttht, Ic,0.00638,,2458666.5,2458509.94,156.56,../ML_spectra/spectra/ZTF19aadttht_20190702_P60_v1.ascii,0,P60,Ic,216.629224600263,185.666435200255,216.629224600263
ZTF19aadypig, II,0.03,,2458534.5,2458513.01,21.49,../ML_spectra/spectra/ZTF19aadypig_20190220_P60_v1.ascii,0,P60,IIP,91.8299883999934,77.846400400158,91.8299883999934
ZTF19aadnmgf, Ia,0.08,,2458539.5,2458513.83,25.67,../ML_spectra/spectra/ZTF19aadnmgf_20190225_P60_v1.ascii,0,P60,Ia,69.7059837998822,33.769421299934,69.7059837998822
ZTF19aafljiq,SLSN-II,0.106,,2458539.5,2458606.69,-67.19,../ML_spectra/spectra/ZTF19aafljiq_20190225_P60_v1.ascii,0,P60,SLSN-II,164.81585650007,167.743807900224,167.743807900224
ZTF19aafncsv, Ia,0.037,,2458556.5,2458526.99,29.51,../ML_spectra/spectra/ZTF19aafncsv_20190314_P60_v1.ascii,0,P60,Ia,74.9444328001555,85.9594675996341,85.9594675996341
ZTF19aafnfyc, Ia,0.08,,2458546.5,2458522.92,23.58,../ML_spectra/spectra/ZTF19aafnfyc_20190304_P60_v1.ascii,0,P60,Ia,32.9774537002741,35.8409490999766,35.8409490999766
ZTF19aaflcgn,AGN,0.00728,,2458558.5,2458556.72,1.78,../ML_spectra/spectra/ZTF19aaflcgn_20190316_P60_v1.ascii,0,P60,AGN,5.90932870005781,0.0,5.90932870005781
ZTF19aaeuhgo, II,0.0678,,2458759.5,2458654.89,104.61,../ML_spectra/spectra/ZTF19aaeuhgo_20191003_P60_v1.ascii,0,P60,IIP,462.929710700169,384.008588000208,462.929710700169
ZTF19aafmyow, Ic,0.0265,,2458592.5,2458538.96,53.54,../ML_spectra/spectra/ZTF19aafmyow_20190419_P60_v1.ascii,0,P60,Ic,214.592129699893,458.960393500049,458.960393500049
ZTF19aafmyow, Ic,0.0265,,2458633.5,2458538.96,94.54,../ML_spectra/spectra/ZTF19aafmyow_20190530_P60_v1.ascii,0,P60,Ic,214.592129699893,458.960393500049,458.960393500049
ZTF19aafmyow, Ic,0.0265,,2458633.5,2458538.96,94.54,../ML_spectra/spectra/ZTF19aafmyow_20190530_P60_v2.ascii,0,P60,Ic,214.592129699893,458.960393500049,458.960393500049
ZTF19aahsgka, Ia,0.01745,,2458538.5,2458526.63,11.87,../ML_spectra/spectra/ZTF19aahsgka_20190224_P60_v1.ascii,0,P60,Ia,71.9564698999675,64.01171289989,71.9564698999675
ZTF19aahuian, Ia,0.06912,,2458525.5,2458526.67,-1.17,../ML_spectra/spectra/ZTF19aahuian_20190211_P60_v1.ascii,0,P60,Ia,18.0049883997926,3.9847800000498,18.0049883997926
ZTF19aailvhf, II,0.029,,2458557.5,2458543.91,13.59,../ML_spectra/spectra/ZTF19aailvhf_20190315_P60_v1.ascii,0,P60,IIP,73.7871643998733,76.7420370997934,76.7420370997934
ZTF19aafmhcl, Ia,0.068,,2458523.5,2458526.66,-3.16,../ML_spectra/spectra/ZTF19aafmhcl_20190209_P60_v3.ascii,0,P60,Ia,96.895046300262,32.9192476999015,96.895046300262
ZTF19aahulyd, Ia,0.04092,,2458525.5,2458540.68,-15.18,../ML_spectra/spectra/ZTF19aahulyd_20190211_P60_v1.ascii,0,P60,Ia,83.9677431001255,58.9247105996983,83.9677431001255
ZTF19aainjqn, Ia,0.0315,,2458525.5,2458534.62,-9.12,../ML_spectra/spectra/ZTF19aainjqn_20190211_P60_v1.ascii,0,P60,Ia,34.9834143002518,34.9909952999951,34.9909952999951
ZTF19aafltef,AGN,0.04798,,2458543.5,2458561.79,-18.29,../ML_spectra/spectra/ZTF19aafltef_20190301_P60_v1.ascii,0,P60,AGN,467.88775460003,480.804537000127,480.804537000127
ZTF19aaciohh,AGN,0.09,,2458547.5,2458513.0,34.5,../ML_spectra/spectra/ZTF19aaciohh_20190305_P60_v1.ascii,0,P60,AGN,273.653032400172,297.573588000123,297.573588000123
ZTF19aaduufr, IIP,0.035,,2458591.5,2458617.67,-26.17,../ML_spectra/spectra/ZTF19aaduufr_20190418_P60_v2.ascii,0,P60,IIP,396.775034700062,394.687442100134,396.775034700062
ZTF19aaduufr, IIP,0.035,,2458593.5,2458617.67,-24.17,../ML_spectra/spectra/ZTF19aaduufr_20190420_P60_v1.ascii,0,P60,IIP,396.775034700062,394.687442100134,396.775034700062
ZTF19aaeopgw,SLSN-II,0.13,,2458540.5,2458558.67,-18.17,../ML_spectra/spectra/ZTF19aaeopgw_20190226_P60_v1.ascii,0,P60,SLSN-II,162.713865800302,404.919444400352,404.919444400352
ZTF19aahsnmq, Ia,0.06,,2458534.5,2458538.74,-4.24,../ML_spectra/spectra/ZTF19aahsnmq_20190220_P60_v1.ascii,0,P60,Ia,75.9300115997903,58.9989698999561,75.9300115997903
ZTF19aailltc, Ia,0.088,,2458539.5,2458538.81,0.69,../ML_spectra/spectra/ZTF19aailltc_20190225_P60_v1.ascii,0,P60,Ia,110.663090300288,110.787129600081,110.787129600081
ZTF19aailqli, Ia,0.058,,2458547.5,2458538.94,8.56,../ML_spectra/spectra/ZTF19aailqli_20190305_P60_v1.ascii,0,P60,Ia,74.7612151997091,89.8008797001094,89.8008797001094
ZTF19aajxhwa, Ia,0.033,,2458539.5,2458538.6,0.9,../ML_spectra/spectra/ZTF19aajxhwa_20190225_P60_v1.ascii,0,P60,Ia,62.9474653001089,32.9782291999945,62.9474653001089
ZTF19aakiwxx, Ia,0.04109,,2458543.5,2458538.87,4.63,../ML_spectra/spectra/ZTF19aakiwxx_20190301_P60_v1.ascii,0,P60,Ia,85.7033448997099,82.7564814998696,85.7033448997099
ZTF19aakiyly, Ia,0.07,,2458539.5,2458541.87,-2.37,../ML_spectra/spectra/ZTF19aakiyly_20190225_P60_v1.ascii,0,P60,Ia,74.8137731999086,56.9046411998643,74.8137731999086
ZTF17aaazdba,TDE,0.022,,2458538.5,2458561.68,-23.18,../ML_spectra/spectra/ZTF17aaazdba_20190224_P60_v1.ascii,0,P60,TDE,476.684340300031,642.062349500142,642.062349500142
ZTF17aaazdba,TDE,0.022,,2458545.5,2458561.68,-16.18,../ML_spectra/spectra/ZTF17aaazdba_20190303_P60_v1.ascii,0,P60,TDE,476.684340300031,642.062349500142,642.062349500142
ZTF17aaazdba,TDE,0.022,,2458546.5,2458561.68,-15.18,../ML_spectra/spectra/ZTF17aaazdba_20190304_P60_v1.ascii,0,P60,TDE,476.684340300031,642.062349500142,642.062349500142
ZTF17aaazdba,TDE,0.022,,2458557.5,2458561.68,-4.18,../ML_spectra/spectra/ZTF17aaazdba_20190315_P60_v1.ascii,0,P60,TDE,476.684340300031,642.062349500142,642.062349500142
ZTF17aaazdba,TDE,0.022,,2458561.5,2458561.68,-0.18,../ML_spectra/spectra/ZTF17aaazdba_20190319_P60_v1.ascii,0,P60,TDE,476.684340300031,642.062349500142,642.062349500142
ZTF17aaazdba,TDE,0.022,,2458566.5,2458561.68,4.82,../ML_spectra/spectra/ZTF17aaazdba_20190324_P60_v1.ascii,0,P60,TDE,476.684340300031,642.062349500142,642.062349500142
ZTF17aaazdba,TDE,0.022,,2458572.5,2458561.68,10.82,../ML_spectra/spectra/ZTF17aaazdba_20190330_P60_v1.ascii,0,P60,TDE,476.684340300031,642.062349500142,642.062349500142
ZTF17aaazdba,TDE,0.022,,2458579.5,2458561.68,17.82,../ML_spectra/spectra/ZTF17aaazdba_20190406_P60_v1.ascii,0,P60,TDE,476.684340300031,642.062349500142,642.062349500142
ZTF17aaazdba,TDE,0.022,,2458590.5,2458561.68,28.82,../ML_spectra/spectra/ZTF17aaazdba_20190417_P60_v1.ascii,0,P60,TDE,476.684340300031,642.062349500142,642.062349500142
ZTF17aaazdba,TDE,0.022,,2458597.5,2458561.68,35.82,../ML_spectra/spectra/ZTF17aaazdba_20190424_P60_v1.ascii,0,P60,TDE,476.684340300031,642.062349500142,642.062349500142
ZTF19aaezwmr, Ia,0.064,,2458539.5,2458526.66,12.84,../ML_spectra/spectra/ZTF19aaezwmr_20190225_P60_v1.ascii,0,P60,Ia,76.9420948997213,70.0064930999579,76.9420948997213
ZTF19aajwhbc, Ia,0.1,,2458557.5,2458538.8,18.7,../ML_spectra/spectra/ZTF19aajwhbc_20190315_P60_v1.ascii,0,P60,Ia,45.9074074002056,53.8204283001833,53.8204283001833
ZTF19aajxwnz, Ia,0.015,,2458538.5,2458547.62,-9.12,../ML_spectra/spectra/ZTF19aajxwnz_20190224_P60_v1.ascii,0,P60,Ia,179.272210599847,232.191203699913,232.191203699913
ZTF19aafnend, IIn,0.1203,,2458588.5,2458574.78,13.72,../ML_spectra/spectra/ZTF19aafnend_20190415_P60_v1.ascii,0,P60,IIn,43.9019445003869,234.607800999656,234.607800999656
ZTF19aafnend, IIn,0.1203,,2458590.5,2458574.78,15.72,../ML_spectra/spectra/ZTF19aafnend_20190417_P60_v1.ascii,0,P60,IIn,43.9019445003869,234.607800999656,234.607800999656
ZTF19aakirwj, Ib,0.03165,,2458538.5,2458580.72,-42.22,../ML_spectra/spectra/ZTF19aakirwj_20190224_P60_v1.ascii,0,P60,Ib,98.8455324000679,110.797546300091,110.797546300091
ZTF19aakirwj, Ib,0.03165,,2458538.5,2458580.72,-42.22,../ML_spectra/spectra/ZTF19aakirwj_20190224_P60_v2.ascii,0,P60,Ib,98.8455324000679,110.797546300091,110.797546300091
ZTF19aakirwj, Ib,0.03165,,2458592.5,2458580.72,11.78,../ML_spectra/spectra/ZTF19aakirwj_20190419_P60_v1.ascii,0,P60,Ib,98.8455324000679,110.797546300091,110.797546300091
ZTF19aakkths, IIb,0.0124,,2458538.5,2458538.57,-0.07,../ML_spectra/spectra/ZTF19aakkths_20190224_P60_v1.ascii,0,P60,IIb-H,22.0155323999861,26.0158564997837,26.0158564997837
ZTF19aaklbok, Ia,0.08,,2458539.5,2458538.74,0.76,../ML_spectra/spectra/ZTF19aaklbok_20190225_P60_v1.ascii,0,P60,Ia,24.9804281997494,12.9999767998306,24.9804281997494
ZTF19aaklbok, Ia,0.08,,2458547.5,2458538.74,8.76,../ML_spectra/spectra/ZTF19aaklbok_20190305_P60_v1.ascii,0,P60,Ia,24.9804281997494,12.9999767998306,24.9804281997494
ZTF19aaklquv, Ia,0.0486,,2458538.5,2458538.73,-0.23,../ML_spectra/spectra/ZTF19aaklquv_20190224_P60_v1.ascii,0,P60,Ia,77.8281135000289,73.8978124996647,77.8281135000289
ZTF19aaknate, IIb,0.01188,,2458538.5,2458559.66,-21.16,../ML_spectra/spectra/ZTF19aaknate_20190224_P60_v1.ascii,0,P60,IIb-H,99.9648378999045,99.9049421003947,99.9648378999045
ZTF19aaknate, IIb,0.01188,,2458538.5,2458559.66,-21.16,../ML_spectra/spectra/ZTF19aaknate_20190224_P60_v2.ascii,0,P60,IIb-H,99.9648378999045,99.9049421003947,99.9648378999045
ZTF19aaknate, IIb,0.01188,,2458547.5,2458559.66,-12.16,../ML_spectra/spectra/ZTF19aaknate_20190305_P60_v2.ascii,0,P60,IIb-H,99.9648378999045,99.9049421003947,99.9648378999045
ZTF19aaknate, IIb,0.01188,,2458575.5,2458559.66,15.84,../ML_spectra/spectra/ZTF19aaknate_20190402_P60_v1.ascii,0,P60,IIb-noH,99.9648378999045,99.9049421003947,99.9648378999045
ZTF19aaknate, IIb,0.01188,,2458587.5,2458559.66,27.84,../ML_spectra/spectra/ZTF19aaknate_20190414_P60_v1.ascii,0,P60,IIb-noH,99.9648378999045,99.9049421003947,99.9648378999045
ZTF19aakoasy, Ia,0.022,,2458538.5,2458546.74,-8.24,../ML_spectra/spectra/ZTF19aakoasy_20190224_P60_v1.ascii,0,P60,Ia,67.84759259969,94.9114351999015,94.9114351999015
ZTF19aakoasy, Ia,0.022,,2458540.5,2458546.74,-6.24,../ML_spectra/spectra/ZTF19aakoasy_20190226_P60_v1.ascii,0,P60,Ia,67.84759259969,94.9114351999015,94.9114351999015
ZTF19aakpcfi, Ia,0.06322,,2458547.5,2458543.97,3.53,../ML_spectra/spectra/ZTF19aakpcfi_20190305_P60_v1.ascii,0,P60,Ia,69.8392592002638,61.868333299637,69.8392592002638
ZTF19aajwdqt, Ia,0.088,,2458539.5,2458539.76,-0.26,../ML_spectra/spectra/ZTF19aajwdqt_20190225_P60_v1.ascii,0,P60,Ia,62.7878355998546,59.8327545998618,62.7878355998546
ZTF19aakpkto,CV,0.0,,2458765.5,2458760.82,4.68,../ML_spectra/spectra/ZTF19aakpkto_20191009_P60_v1.ascii,0,P60,CV,407.815173599869,629.086423600078,629.086423600078
ZTF19aakpmoy, Ia,0.03773,,2458539.5,2458539.6,-0.1,../ML_spectra/spectra/ZTF19aakpmoy_20190225_P60_v1.ascii,0,P60,Ia,33.9501967998076,0.01559019972774,33.9501967998076
ZTF19aakpmry, Ia,0.02742,,2458539.5,2458539.62,-0.12,../ML_spectra/spectra/ZTF19aakpmry_20190225_P60_v1.ascii,0,P60,Ia,0.938576300155546,0.999155099962081,0.999155099962081
ZTF19aakrnqh, Ia,0.111,,2458556.5,2458547.92,8.58,../ML_spectra/spectra/ZTF19aakrnqh_20190314_P60_v1.ascii,0,P60,Ia,41.8470370001232,,41.8470370001232
ZTF19aaksrgj, Ia,0.0859,,2458547.5,2458547.79,-0.29,../ML_spectra/spectra/ZTF19aaksrgj_20190305_P60_v1.ascii,0,P60,Ia,46.8760301000511,32.9361690003498,46.8760301000511
ZTF19aakswrb,TDE,0.1206,,2458540.5,2458543.95,-3.45,../ML_spectra/spectra/ZTF19aakswrb_20190226_P60_v1.ascii,0,P60,TDE,98.8990393001513,111.772060200114,111.772060200114
ZTF19aakswrb,TDE,0.1206,,2458572.5,2458543.95,28.55,../ML_spectra/spectra/ZTF19aakswrb_20190330_P60_v1.ascii,0,P60,TDE,98.8990393001513,111.772060200114,111.772060200114
ZTF19aaksxgp, IIn,0.0467,,2458556.5,2458560.7,-4.2,../ML_spectra/spectra/ZTF19aaksxgp_20190314_P60_v1.ascii,0,P60,IIn,57.9789121001886,79.921284799937,79.921284799937
ZTF19aaktdid, Ia,0.048,,2458542.5,2458539.83,2.67,../ML_spectra/spectra/ZTF19aaktdid_20190228_P60_v1.ascii,0,P60,Ia,19.0565162003113,7.95607639988157,19.0565162003113
ZTF18aaiiigm, Ia,0.0782,,2458556.5,2458558.7,-2.2,../ML_spectra/spectra/ZTF18aaiiigm_20190314_P60_v1.ascii,0,P60,Ia,304.080381899599,0.0,304.080381899599
ZTF18abixrei, Ia,0.113,,2458556.5,2458547.84,8.66,../ML_spectra/spectra/ZTF18abixrei_20190314_P60_v1.ascii,0,P60,Ia,19.8812500000931,19.0813310001904,19.8812500000931
ZTF18abixrei, Ia,0.113,,2458559.5,2458547.84,11.66,../ML_spectra/spectra/ZTF18abixrei_20190317_P60_v1.ascii,0,P60,Ia,19.8812500000931,19.0813310001904,19.8812500000931
ZTF19aaknign, Ia,0.09575,,2458558.5,2458547.64,10.86,../ML_spectra/spectra/ZTF19aaknign_20190316_P60_v1.ascii,0,P60,Ia,41.9780208002849,28.934618100051,41.9780208002849
ZTF19aakxogv,AGN,0.103,,2458559.5,2458556.65,2.85,../ML_spectra/spectra/ZTF19aakxogv_20190317_P60_v1.ascii,0,P60,AGN,41.9785416000596,36.9889699001942,41.9785416000596
